word,is_clueable,zipf,pos,flags,theme_tags,banned,in_must_keep,sources
SCOUTS,True,3.77,noun,atomic=True,,False,,BAS|PLAY|WL
SCOW,True,,,,,False,,PLAY|WL
SCOWDER,True,,,,,False,,PLAY|WL
SCOWDERED,True,,,,,False,,PLAY|WL
SCOWDERS,True,,,,,False,,PLAY|WL
SCOWED,True,,,,,False,,PLAY|WL
SCOWING,True,,,,,False,,PLAY|WL
SCOWL,True,,,,,False,,PLAY|WL
SCOWLED,True,,,,,False,,PLAY|WL
SCOWLER,True,,,,,False,,PLAY|WL
SCOWLERS,True,,,,,False,,PLAY|WL
SCOWLING,True,,,,,False,,PLAY|WL
SCOWLS,True,,,,,False,,PLAY|WL
SCOWS,True,,,,,False,,PLAY|WL
SCRABBLE,True,3.04,noun,atomic=False,,False,,BAS|PLAY|WL
SCRABBLED,True,,,,,False,,PLAY|WL
SCRABBLER,True,,,,,False,,PLAY|WL
SCRABBLES,True,,,,,False,,PLAY|WL
SCRABBLY,True,,,,,False,,PLAY|WL
SCRAG,True,,,,,False,,PLAY|WL
SCRAGGED,True,,,,,False,,PLAY|WL
SCRAGGIER,True,,,,,False,,PLAY|WL
SCRAGGING,True,,,,,False,,PLAY|WL
SCRAGGLY,True,,,,,False,,PLAY|WL
SCRAGGY,True,,,,,False,,PLAY|WL
SCRAGS,True,,,,,False,,PLAY|WL
SCRAICH,True,,,,,False,,PLAY|WL
SCRAICHED,True,,,,,False,,PLAY|WL
SCRAICHS,True,,,,,False,,PLAY|WL
SCRAIGH,True,,,,,False,,PLAY|WL
SCRAIGHED,True,,,,,False,,PLAY|WL
SCRAIGHS,True,,,,,False,,PLAY|WL
SCRAM,True,,,,,False,,PLAY|WL
SCRAMBLE,True,3.39,noun,atomic=False,,False,,BAS|PLAY|WL
SCRAMBLED,True,3.45,verb,atomic=False,,False,,BAS|PLAY|WL
SCRAMBLER,True,,,,,False,,PLAY|WL
SCRAMBLES,True,2.61,noun,atomic=False,,False,,BAS|PLAY|WL
SCRAMJET,True,,,,,False,,PLAY|WL
SCRAMJETS,True,,,,,False,,PLAY|WL
SCRAMMED,True,,,,,False,,PLAY|WL
SCRAMMING,True,,,,,False,,PLAY|WL
SCRAMS,True,,,,,False,,PLAY|WL
SCRANNEL,True,,,,,False,,PLAY|WL
SCRANNELS,True,,,,,False,,PLAY|WL
SCRAP,True,3.9,noun,atomic=True,,False,,BAS|PLAY|WL
SCRAPBOOK,True,2.93,noun,atomic=False,,False,,BAS|PLAY|WL
SCRAPE,True,3.4,noun,atomic=True,,False,,BAS|PLAY|WL
SCRAPED,True,3.2,verb,atomic=True,,False,,BAS|PLAY|WL
SCRAPER,True,2.76,noun,atomic=False,,False,,BAS|PLAY|WL
SCRAPERS,True,,,,,False,,PLAY|WL
SCRAPES,True,2.86,noun,atomic=True,,False,,BAS|PLAY|WL
SCRAPHEAP,True,,,,,False,,PLAY|WL
SCRAPIE,True,,,,,False,,PLAY|WL
SCRAPIES,True,,,,,False,,PLAY|WL
SCRAPING,True,3.33,noun,atomic=False,,False,,BAS|PLAY|WL
SCRAPINGS,True,,,,,False,,PLAY|WL
SCRAPPAGE,True,,,,,False,,PLAY|WL
SCRAPPED,True,3.51,verb,atomic=True,,False,,BAS|PLAY|WL
SCRAPPER,True,,,,,False,,PLAY|WL
SCRAPPERS,True,,,,,False,,PLAY|WL
SCRAPPIER,True,,,,,False,,PLAY|WL
SCRAPPILY,True,,,,,False,,PLAY|WL
SCRAPPING,True,3.06,verb,atomic=False,,False,,BAS|PLAY|WL
SCRAPPLE,True,,,,,False,,PLAY|WL
SCRAPPLES,True,,,,,False,,PLAY|WL
SCRAPPY,True,3.06,adj,atomic=False,,False,,BAS|PLAY|WL
SCRAPS,True,3.39,noun,atomic=True,,False,,BAS|PLAY|WL
SCRATCH,True,4.16,noun,atomic=True,,False,,BAS|PLAY|WL
SCRATCHED,True,3.49,verb,atomic=True,,False,,BAS|PLAY|WL
SCRATCHER,True,,,,,False,,PLAY|WL
SCRATCHES,True,3.45,noun,atomic=False,,False,,BAS|PLAY|WL
SCRATCHY,True,2.79,adj,atomic=True,,False,,BAS|PLAY|WL
SCRAWL,True,,,,,False,,PLAY|WL
SCRAWLED,True,,,,,False,,PLAY|WL
SCRAWLER,True,,,,,False,,PLAY|WL
SCRAWLERS,True,,,,,False,,PLAY|WL
SCRAWLIER,True,,,,,False,,PLAY|WL
SCRAWLING,True,,,,,False,,PLAY|WL
SCRAWLS,True,,,,,False,,PLAY|WL
SCRAWLY,True,,,,,False,,PLAY|WL
SCRAWNIER,True,,,,,False,,PLAY|WL
SCRAWNY,True,2.71,adj,atomic=True,,False,,BAS|PLAY|WL
SCREAK,True,,,,,False,,PLAY|WL
SCREAKED,True,,,,,False,,PLAY|WL
SCREAKING,True,,,,,False,,PLAY|WL
SCREAKS,True,,,,,False,,PLAY|WL
SCREAKY,True,,,,,False,,PLAY|WL
SCREAM,True,4.14,noun,atomic=True,,False,,BAS|PLAY|WL
SCREAMED,True,3.72,verb,atomic=True,,False,,BAS|PLAY|WL
SCREAMER,True,2.65,noun,atomic=False,,False,,BAS|PLAY|WL
SCREAMERS,True,,,,,False,,PLAY|WL
SCREAMING,True,4.35,noun,atomic=False,,False,,BAS|PLAY|WL
SCREAMS,True,3.84,noun,atomic=True,,False,,BAS|PLAY|WL
SCREE,True,,,,,False,,PLAY|WL
SCREECH,True,2.88,noun,atomic=True,,False,,BAS|PLAY|WL
SCREECHED,True,,,,,False,,PLAY|WL
SCREECHER,True,,,,,False,,PLAY|WL
SCREECHES,True,,,,,False,,PLAY|WL
SCREECHY,True,,,,,False,,PLAY|WL
SCREED,True,,,,,False,,PLAY|WL
SCREEDED,True,,,,,False,,PLAY|WL
SCREEDING,True,,,,,False,,PLAY|WL
SCREEDS,True,,,,,False,,PLAY|WL
SCREEN,True,4.85,noun,atomic=True,,False,,BAS|PLAY|WL
SCREENED,True,3.66,verb,atomic=True,,False,,BAS|PLAY|WL
SCREENER,True,,,,,False,,PLAY|WL
SCREENERS,True,,,,,False,,PLAY|WL
SCREENING,True,4.15,noun,atomic=False,,False,,BAS|PLAY|WL
SCREENS,True,4.03,noun,atomic=True,,False,,BAS|PLAY|WL
SCREES,True,,,,,False,,PLAY|WL
SCREW,True,4.25,noun,atomic=True,,False,,BAS|PLAY|WL
SCREWBALL,True,,,,,False,,PLAY|WL
SCREWBEAN,True,,,,,False,,PLAY|WL
SCREWED,True,4.0,verb,atomic=True,,False,,BAS|PLAY|WL
SCREWER,True,,,,,False,,PLAY|WL
SCREWERS,True,,,,,False,,PLAY|WL
SCREWIER,True,,,,,False,,PLAY|WL
SCREWIEST,True,,,,,False,,PLAY|WL
SCREWING,True,3.44,noun,atomic=False,,False,,BAS|PLAY|WL
SCREWLIKE,True,,,,,False,,PLAY|WL
SCREWS,True,3.64,noun,atomic=True,,False,,BAS|PLAY|WL
SCREWUP,True,,,,,False,,PLAY|WL
SCREWUPS,True,,,,,False,,PLAY|WL
SCREWWORM,True,,,,,False,,PLAY|WL
SCREWY,True,,,,,False,,PLAY|WL
SCRIBAL,True,,,,,False,,PLAY|WL
SCRIBBLE,True,2.73,noun,atomic=False,,False,,BAS|PLAY|WL
SCRIBBLED,True,2.76,verb,atomic=False,,False,,BAS|PLAY|WL
SCRIBBLER,True,,,,,False,,PLAY|WL
SCRIBBLES,True,,,,,False,,PLAY|WL
SCRIBE,True,3.08,noun,atomic=True,,False,,BAS|PLAY|WL
SCRIBED,True,,,,,False,,PLAY|WL
SCRIBER,True,,,,,False,,PLAY|WL
SCRIBERS,True,,,,,False,,PLAY|WL
SCRIBES,True,2.89,noun,atomic=True,,False,,BAS|PLAY|WL
SCRIBING,True,,,,,False,,PLAY|WL
SCRIED,True,,,,,False,,PLAY|WL
SCRIES,True,,,,,False,,PLAY|WL
SCRIEVE,True,,,,,False,,PLAY|WL
SCRIEVED,True,,,,,False,,PLAY|WL
SCRIEVES,True,,,,,False,,PLAY|WL
SCRIEVING,True,,,,,False,,PLAY|WL
SCRIM,True,,,,,False,,PLAY|WL
SCRIMMAGE,True,3.04,noun,atomic=False,,False,,BAS|PLAY|WL
SCRIMP,True,,,,,False,,PLAY|WL
SCRIMPED,True,,,,,False,,PLAY|WL
SCRIMPER,True,,,,,False,,PLAY|WL
SCRIMPERS,True,,,,,False,,PLAY|WL
SCRIMPIER,True,,,,,False,,PLAY|WL
SCRIMPING,True,,,,,False,,PLAY|WL
SCRIMPIT,True,,,,,False,,PLAY|WL
SCRIMPS,True,,,,,False,,PLAY|WL
SCRIMPY,True,,,,,False,,PLAY|WL
SCRIMS,True,,,,,False,,PLAY|WL
SCRIMSHAW,True,,,,,False,,PLAY|WL
SCRIP,True,2.6,noun,atomic=True,,False,,BAS|PLAY|WL
SCRIPS,True,,,,,False,,PLAY|WL
SCRIPT,True,4.36,noun,atomic=True,,False,,BAS|PLAY|WL
SCRIPTED,True,3.4,verb,atomic=False,,False,,BAS|PLAY|WL
SCRIPTER,True,,,,,False,,PLAY|WL
SCRIPTERS,True,,,,,False,,PLAY|WL
SCRIPTING,True,3.07,verb,atomic=False,,False,,BAS|PLAY|WL
SCRIPTS,True,3.71,noun,atomic=True,,False,,BAS|PLAY|WL
SCRIPTURE,True,3.77,noun,atomic=False,,False,,BAS|PLAY|WL
SCRIVE,True,,,,,False,,PLAY|WL
SCRIVED,True,,,,,False,,PLAY|WL
SCRIVENER,True,,,,,False,,PLAY|WL
SCRIVES,True,,,,,False,,PLAY|WL
SCRIVING,True,,,,,False,,PLAY|WL
SCROD,True,,,,,False,,PLAY|WL
SCRODS,True,,,,,False,,PLAY|WL
SCROFULA,True,,,,,False,,PLAY|WL
SCROFULAS,True,,,,,False,,PLAY|WL
SCROGGIER,True,,,,,False,,PLAY|WL
SCROGGY,True,,,,,False,,PLAY|WL
SCROLL,True,3.86,noun,atomic=True,,False,,BAS|PLAY|WL
SCROLLED,True,2.82,verb,atomic=True,,False,,BAS|PLAY|WL
SCROLLING,True,3.48,verb,atomic=True,,False,,BAS|PLAY|WL
SCROLLS,True,3.41,noun,atomic=True,,False,,BAS|PLAY|WL
SCROOCH,True,,,,,False,,PLAY|WL
SCROOCHED,True,,,,,False,,PLAY|WL
SCROOCHES,True,,,,,False,,PLAY|WL
SCROOGE,True,2.96,noun,atomic=True,,False,,BAS|PLAY|WL
SCROOGES,True,,,,,False,,PLAY|WL
SCROOP,True,,,,,False,,PLAY|WL
SCROOPED,True,,,,,False,,PLAY|WL
SCROOPING,True,,,,,False,,PLAY|WL
SCROOPS,True,,,,,False,,PLAY|WL
SCROOTCH,True,,,,,False,,PLAY|WL
SCROTA,True,,,,,False,,PLAY|WL
SCROTAL,True,,,,,False,,PLAY|WL
SCROTUM,True,2.85,noun,atomic=False,,False,,BAS|PLAY|WL
SCROTUMS,True,,,,,False,,PLAY|WL
SCROUGE,True,,,,,False,,PLAY|WL
SCROUGED,True,,,,,False,,PLAY|WL
SCROUGES,True,,,,,False,,PLAY|WL
SCROUGING,True,,,,,False,,PLAY|WL
SCROUNGE,True,,,,,False,,PLAY|WL
SCROUNGED,True,,,,,False,,PLAY|WL
SCROUNGER,True,,,,,False,,PLAY|WL
SCROUNGES,True,,,,,False,,PLAY|WL
SCROUNGY,True,,,,,False,,PLAY|WL
SCRUB,True,3.69,noun,atomic=True,,False,,BAS|PLAY|WL
SCRUBBED,True,3.01,verb,atomic=True,,False,,BAS|PLAY|WL
SCRUBBER,True,,,,,False,,PLAY|WL
SCRUBBERS,True,,,,,False,,PLAY|WL
SCRUBBIER,True,,,,,False,,PLAY|WL
SCRUBBING,True,3.09,noun,atomic=False,,False,,BAS|PLAY|WL
SCRUBBY,True,,,,,False,,PLAY|WL
SCRUBLAND,True,,,,,False,,PLAY|WL
SCRUBS,True,3.22,noun,atomic=True,,False,,BAS|PLAY|WL
SCRUFF,True,2.6,noun,atomic=True,,False,,BAS|PLAY|WL
SCRUFFIER,True,,,,,False,,PLAY|WL
SCRUFFILY,True,,,,,False,,PLAY|WL
SCRUFFS,True,,,,,False,,PLAY|WL
SCRUFFY,True,2.85,adj,atomic=True,,False,,BAS|PLAY|WL
SCRUM,True,3.25,noun,atomic=True,,False,,BAS|PLAY|WL
SCRUMMAGE,True,,,,,False,,PLAY|WL
SCRUMMED,True,,,,,False,,PLAY|WL
SCRUMMING,True,,,,,False,,PLAY|WL
SCRUMS,True,,,,,False,,PLAY|WL
SCRUNCH,True,,,,,False,,PLAY|WL
SCRUNCHED,True,,,,,False,,PLAY|WL
SCRUNCHES,True,,,,,False,,PLAY|WL
SCRUPLE,True,,,,,False,,PLAY|WL
SCRUPLED,True,,,,,False,,PLAY|WL
SCRUPLES,True,2.64,noun,atomic=False,,False,,BAS|PLAY|WL
SCRUPLING,True,,,,,False,,PLAY|WL
SCRUTABLE,True,,,,,False,,PLAY|WL
SCRUTINY,True,3.74,noun,atomic=False,,False,,BAS|PLAY|WL
SCRY,True,,,,,False,,PLAY|WL
SCRYING,True,,,,,False,,PLAY|WL
SCUBA,True,3.31,noun,atomic=False,,False,,BAS|PLAY|WL
SCUBAS,True,,,,,False,,PLAY|WL
SCUD,True,,,,,False,,PLAY|WL
SCUDDED,True,,,,,False,,PLAY|WL
SCUDDING,True,,,,,False,,PLAY|WL
SCUDI,True,,,,,False,,PLAY|WL
SCUDO,True,,,,,False,,PLAY|WL
SCUDS,True,,,,,False,,PLAY|WL
SCUFF,True,,,,,False,,PLAY|WL
SCUFFED,True,,,,,False,,PLAY|WL
SCUFFING,True,,,,,False,,PLAY|WL
SCUFFLE,True,2.79,noun,atomic=False,,False,,BAS|PLAY|WL
SCUFFLED,True,,,,,False,,PLAY|WL
SCUFFLER,True,,,,,False,,PLAY|WL
SCUFFLERS,True,,,,,False,,PLAY|WL
SCUFFLES,True,,,,,False,,PLAY|WL
SCUFFLING,True,,,,,False,,PLAY|WL
SCUFFS,True,,,,,False,,PLAY|WL
SCULK,True,,,,,False,,PLAY|WL
SCULKED,True,,,,,False,,PLAY|WL
SCULKER,True,,,,,False,,PLAY|WL
SCULKERS,True,,,,,False,,PLAY|WL
SCULKING,True,,,,,False,,PLAY|WL
SCULKS,True,,,,,False,,PLAY|WL
SCULL,True,,,,,False,,PLAY|WL
SCULLED,True,,,,,False,,PLAY|WL
SCULLER,True,,,,,False,,PLAY|WL
SCULLERS,True,,,,,False,,PLAY|WL
SCULLERY,True,,,,,False,,PLAY|WL
SCULLING,True,,,,,False,,PLAY|WL
SCULLION,True,,,,,False,,PLAY|WL
SCULLIONS,True,,,,,False,,PLAY|WL
SCULLS,True,,,,,False,,PLAY|WL
SCULP,True,,,,,False,,PLAY|WL
SCULPED,True,,,,,False,,PLAY|WL
SCULPIN,True,,,,,False,,PLAY|WL
SCULPING,True,,,,,False,,PLAY|WL
SCULPINS,True,,,,,False,,PLAY|WL
SCULPS,True,,,,,False,,PLAY|WL
SCULPT,True,2.8,verb,atomic=True,,False,,BAS|PLAY|WL
SCULPTED,True,3.14,verb,atomic=False,,False,,BAS|PLAY|WL
SCULPTING,True,2.88,verb,atomic=False,,False,,BAS|PLAY|WL
SCULPTOR,True,3.34,noun,atomic=False,,False,,BAS|PLAY|WL
SCULPTORS,True,2.84,noun,atomic=False,,False,,BAS|PLAY|WL
SCULPTS,True,,,,,False,,PLAY|WL
SCULPTURE,True,3.92,noun,atomic=False,,False,,BAS|PLAY|WL
SCUM,True,3.71,noun,atomic=True,,False,,BAS|PLAY|WL
SCUMBAG,True,,,,,False,,PLAY|WL
SCUMBAGS,True,,,,,False,,PLAY|WL
SCUMBLE,True,,,,,False,,PLAY|WL
SCUMBLED,True,,,,,False,,PLAY|WL
SCUMBLES,True,,,,,False,,PLAY|WL
SCUMBLING,True,,,,,False,,PLAY|WL
SCUMLIKE,True,,,,,False,,PLAY|WL
SCUMMED,True,,,,,False,,PLAY|WL
SCUMMER,True,,,,,False,,PLAY|WL
SCUMMERS,True,,,,,False,,PLAY|WL
SCUMMIER,True,,,,,False,,PLAY|WL
SCUMMIEST,True,,,,,False,,PLAY|WL
SCUMMING,True,,,,,False,,PLAY|WL
SCUMMY,True,,,,,False,,PLAY|WL
SCUMS,True,,,,,False,,PLAY|WL
SCUNGILLI,True,,,,,False,,PLAY|WL
SCUNNER,True,,,,,False,,PLAY|WL
SCUNNERED,True,,,,,False,,PLAY|WL
SCUNNERS,True,,,,,False,,PLAY|WL
SCUP,True,,,,,False,,PLAY|WL
SCUPPAUG,True,,,,,False,,PLAY|WL
SCUPPAUGS,True,,,,,False,,PLAY|WL
SCUPPER,True,,,,,False,,PLAY|WL
SCUPPERED,True,,,,,False,,PLAY|WL
SCUPPERS,True,,,,,False,,PLAY|WL
SCUPS,True,,,,,False,,PLAY|WL
SCURF,True,,,,,False,,PLAY|WL
SCURFIER,True,,,,,False,,PLAY|WL
SCURFIEST,True,,,,,False,,PLAY|WL
SCURFS,True,,,,,False,,PLAY|WL
SCURFY,True,,,,,False,,PLAY|WL
SCURRIED,True,,,,,False,,PLAY|WL
SCURRIES,True,,,,,False,,PLAY|WL
SCURRIL,True,,,,,False,,PLAY|WL
SCURRILE,True,,,,,False,,PLAY|WL
SCURRY,True,,,,,False,,PLAY|WL
SCURRYING,True,2.6,verb,atomic=False,,False,,BAS|PLAY|WL
SCURVIER,True,,,,,False,,PLAY|WL
SCURVIES,True,,,,,False,,PLAY|WL
SCURVIEST,True,,,,,False,,PLAY|WL
SCURVILY,True,,,,,False,,PLAY|WL
SCURVY,True,2.73,noun,atomic=True,,False,,BAS|PLAY|WL
SCUT,True,,,,,False,,PLAY|WL
SCUTA,True,,,,,False,,PLAY|WL
SCUTAGE,True,,,,,False,,PLAY|WL
SCUTAGES,True,,,,,False,,PLAY|WL
SCUTATE,True,,,,,False,,PLAY|WL
SCUTCH,True,,,,,False,,PLAY|WL
SCUTCHED,True,,,,,False,,PLAY|WL
SCUTCHEON,True,,,,,False,,PLAY|WL
SCUTCHER,True,,,,,False,,PLAY|WL
SCUTCHERS,True,,,,,False,,PLAY|WL
SCUTCHES,True,,,,,False,,PLAY|WL
SCUTCHING,True,,,,,False,,PLAY|WL
SCUTE,True,,,,,False,,PLAY|WL
SCUTELLA,True,,,,,False,,PLAY|WL
SCUTELLAR,True,,,,,False,,PLAY|WL
SCUTELLUM,True,,,,,False,,PLAY|WL
SCUTES,True,,,,,False,,PLAY|WL
SCUTS,True,,,,,False,,PLAY|WL
SCUTTER,True,,,,,False,,PLAY|WL
SCUTTERED,True,,,,,False,,PLAY|WL
SCUTTERS,True,,,,,False,,PLAY|WL
SCUTTLE,True,2.69,noun,atomic=False,,False,,BAS|PLAY|WL
SCUTTLED,True,2.62,verb,atomic=False,,False,,BAS|PLAY|WL
SCUTTLES,True,,,,,False,,PLAY|WL
SCUTTLING,True,,,,,False,,PLAY|WL
SCUTUM,True,,,,,False,,PLAY|WL
SCUZZIER,True,,,,,False,,PLAY|WL
SCUZZIEST,True,,,,,False,,PLAY|WL
SCUZZY,True,,,,,False,,PLAY|WL
SCYPHATE,True,,,,,False,,PLAY|WL
SCYPHI,True,,,,,False,,PLAY|WL
SCYPHUS,True,,,,,False,,PLAY|WL
SCYTHE,True,2.78,noun,atomic=True,,False,,BAS|PLAY|WL
SCYTHED,True,,,,,False,,PLAY|WL
SCYTHES,True,,,,,False,,PLAY|WL
SCYTHING,True,,,,,False,,PLAY|WL
SEA,True,5.06,noun,atomic=True,,False,,BAS|PLAY|WL
SEABAG,True,,,,,False,,PLAY|WL
SEABAGS,True,,,,,False,,PLAY|WL
SEABEACH,True,,,,,False,,PLAY|WL
SEABED,True,2.94,noun,atomic=True,,False,,BAS|PLAY|WL
SEABEDS,True,,,,,False,,PLAY|WL
SEABIRD,True,,,,,False,,PLAY|WL
SEABIRDS,True,2.71,noun,atomic=True,,False,,BAS|PLAY|WL
SEABOARD,True,3.04,noun,atomic=True,,False,,BAS|PLAY|WL
SEABOARDS,True,,,,,False,,PLAY|WL
SEABOOT,True,,,,,False,,PLAY|WL
SEABOOTS,True,,,,,False,,PLAY|WL
SEABORNE,True,,,,,False,,PLAY|WL
SEACOAST,True,,,,,False,,PLAY|WL
SEACOASTS,True,,,,,False,,PLAY|WL
SEACOCK,True,,,,,False,,PLAY|WL
SEACOCKS,True,,,,,False,,PLAY|WL
SEACRAFT,True,,,,,False,,PLAY|WL
SEACRAFTS,True,,,,,False,,PLAY|WL
SEADOG,True,,,,,False,,PLAY|WL
SEADOGS,True,,,,,False,,PLAY|WL
SEADROME,True,,,,,False,,PLAY|WL
SEADROMES,True,,,,,False,,PLAY|WL
SEAFARER,True,,,,,False,,PLAY|WL
SEAFARERS,True,,,,,False,,PLAY|WL
SEAFARING,True,2.6,noun,atomic=False,,False,,BAS|PLAY|WL
SEAFLOOR,True,,,,,False,,PLAY|WL
SEAFLOORS,True,,,,,False,,PLAY|WL
SEAFOOD,True,3.65,noun,atomic=True,,False,,BAS|PLAY|WL
SEAFOODS,True,,,,,False,,PLAY|WL
SEAFOWL,True,,,,,False,,PLAY|WL
SEAFOWLS,True,,,,,False,,PLAY|WL
SEAFRONT,True,2.64,noun,atomic=True,,False,,BAS|PLAY|WL
SEAFRONTS,True,,,,,False,,PLAY|WL
SEAGIRT,True,,,,,False,,PLAY|WL
SEAGOING,True,,,,,False,,PLAY|WL
SEAGULL,True,3.02,noun,atomic=False,,False,,BAS|PLAY|WL
SEAGULLS,True,2.97,noun,atomic=False,,False,,BAS|PLAY|WL
SEAL,True,4.3,noun,atomic=True,,False,,BAS|PLAY|WL
SEALABLE,True,,,,,False,,PLAY|WL
SEALANT,True,,,,,False,,PLAY|WL
SEALANTS,True,,,,,False,,PLAY|WL
SEALED,True,4.12,verb,atomic=True,,False,,BAS|PLAY|WL
SEALER,True,,,,,False,,PLAY|WL
SEALERIES,True,,,,,False,,PLAY|WL
SEALERS,True,,,,,False,,PLAY|WL
SEALERY,True,,,,,False,,PLAY|WL
SEALING,True,3.48,noun,atomic=False,,False,,BAS|PLAY|WL
SEALLIKE,True,,,,,False,,PLAY|WL
SEALS,True,3.85,noun,atomic=True,,False,,BAS|PLAY|WL
SEALSKIN,True,,,,,False,,PLAY|WL
SEALSKINS,True,,,,,False,,PLAY|WL
SEAM,True,3.44,noun,atomic=True,,False,,BAS|PLAY|WL
SEAMAN,True,3.2,noun,atomic=False,,False,,BAS|PLAY|WL
SEAMANLY,True,,,,,False,,PLAY|WL
SEAMARK,True,,,,,False,,PLAY|WL
SEAMARKS,True,,,,,False,,PLAY|WL
SEAMED,True,,,,,False,,PLAY|WL
SEAMEN,True,2.94,noun,atomic=False,,False,,BAS|PLAY|WL
SEAMER,True,,,,,False,,PLAY|WL
SEAMERS,True,,,,,False,,PLAY|WL
SEAMIER,True,,,,,False,,PLAY|WL
SEAMIEST,True,,,,,False,,PLAY|WL
SEAMINESS,True,,,,,False,,PLAY|WL
SEAMING,True,,,,,False,,PLAY|WL
SEAMLESS,True,3.31,adj,atomic=False,,False,,BAS|PLAY|WL
SEAMLIKE,True,,,,,False,,PLAY|WL
SEAMOUNT,True,,,,,False,,PLAY|WL
SEAMOUNTS,True,,,,,False,,PLAY|WL
SEAMS,True,3.32,noun,atomic=True,,False,,BAS|PLAY|WL
SEAMSTER,True,,,,,False,,PLAY|WL
SEAMSTERS,True,,,,,False,,PLAY|WL
SEAMY,True,,,,,False,,PLAY|WL
SEANCE,True,,,,,False,,PLAY|WL
SEANCES,True,,,,,False,,PLAY|WL
SEAPIECE,True,,,,,False,,PLAY|WL
SEAPIECES,True,,,,,False,,PLAY|WL
SEAPLANE,True,,,,,False,,PLAY|WL
SEAPLANES,True,,,,,False,,PLAY|WL
SEAPORT,True,2.91,noun,atomic=False,,False,,BAS|PLAY|WL
SEAPORTS,True,,,,,False,,PLAY|WL
SEAQUAKE,True,,,,,False,,PLAY|WL
SEAQUAKES,True,,,,,False,,PLAY|WL
SEAR,True,2.71,verb,atomic=True,,False,,BAS|PLAY|WL
SEARCH,True,4.96,noun,atomic=True,,False,,BAS|PLAY|WL
SEARCHED,True,3.97,verb,atomic=True,,False,,BAS|PLAY|WL
SEARCHER,True,,,,,False,,PLAY|WL
SEARCHERS,True,2.75,noun,atomic=True,,False,,BAS|PLAY|WL
SEARCHES,True,3.86,noun,atomic=False,,False,,BAS|PLAY|WL
SEARCHING,True,4.36,verb,atomic=False,,False,,BAS|PLAY|WL
SEARED,True,2.88,verb,atomic=True,,False,,BAS|PLAY|WL
SEARER,True,,,,,False,,PLAY|WL
SEAREST,True,,,,,False,,PLAY|WL
SEARING,True,2.95,verb,atomic=False,,False,,BAS|PLAY|WL
SEARINGLY,True,,,,,False,,PLAY|WL
SEAROBIN,True,,,,,False,,PLAY|WL
SEAROBINS,True,,,,,False,,PLAY|WL
SEARS,True,3.49,verb,atomic=True,,False,,BAS|PLAY|WL
SEAS,True,3.93,noun,atomic=True,,False,,BAS|PLAY|WL
SEASCAPE,True,,,,,False,,PLAY|WL
SEASCAPES,True,,,,,False,,PLAY|WL
SEASCOUT,True,,,,,False,,PLAY|WL
SEASCOUTS,True,,,,,False,,PLAY|WL
SEASHELL,True,,,,,False,,PLAY|WL
SEASHELLS,True,,,,,False,,PLAY|WL
SEASHORE,True,2.92,noun,atomic=True,,False,,BAS|PLAY|WL
SEASHORES,True,,,,,False,,PLAY|WL
SEASICK,True,,,,,False,,PLAY|WL
SEASIDE,True,3.58,noun,atomic=False,,False,,BAS|PLAY|WL
SEASIDES,True,,,,,False,,PLAY|WL
SEASON,True,5.48,noun,atomic=False,,False,,BAS|PLAY|WL
SEASONAL,True,3.98,noun,atomic=False,,False,,BAS|PLAY|WL
SEASONED,True,3.51,verb,atomic=False,,False,,BAS|PLAY|WL
SEASONER,True,,,,,False,,PLAY|WL
SEASONERS,True,,,,,False,,PLAY|WL
SEASONING,True,3.28,noun,atomic=False,,False,,BAS|PLAY|WL
SEASONS,True,4.52,noun,atomic=False,,False,,BAS|PLAY|WL
SEASTRAND,True,,,,,False,,PLAY|WL
SEAT,True,4.82,noun,atomic=True,,False,,BAS|PLAY|WL
SEATED,True,3.89,verb,atomic=False,,False,,BAS|PLAY|WL
SEATER,True,,,,,False,,PLAY|WL
SEATERS,True,,,,,False,,PLAY|WL
SEATING,True,3.77,noun,atomic=False,,False,,BAS|PLAY|WL
SEATINGS,True,,,,,False,,PLAY|WL
SEATLESS,True,,,,,False,,PLAY|WL
SEATMATE,True,,,,,False,,PLAY|WL
SEATMATES,True,,,,,False,,PLAY|WL
SEATRAIN,True,,,,,False,,PLAY|WL
SEATRAINS,True,,,,,False,,PLAY|WL
SEATS,True,4.53,noun,atomic=True,,False,,BAS|PLAY|WL
SEATWORK,True,,,,,False,,PLAY|WL
SEATWORKS,True,,,,,False,,PLAY|WL
SEAWALL,True,,,,,False,,PLAY|WL
SEAWALLS,True,,,,,False,,PLAY|WL
SEAWAN,True,,,,,False,,PLAY|WL
SEAWANS,True,,,,,False,,PLAY|WL
SEAWANT,True,,,,,False,,PLAY|WL
SEAWANTS,True,,,,,False,,PLAY|WL
SEAWARD,True,,,,,False,,PLAY|WL
SEAWARDS,True,,,,,False,,PLAY|WL
SEAWARE,True,,,,,False,,PLAY|WL
SEAWARES,True,,,,,False,,PLAY|WL
SEAWATER,True,3.12,noun,atomic=False,,False,,BAS|PLAY|WL
SEAWATERS,True,,,,,False,,PLAY|WL
SEAWAY,True,,,,,False,,PLAY|WL
SEAWAYS,True,,,,,False,,PLAY|WL
SEAWEED,True,3.22,noun,atomic=False,,False,,BAS|PLAY|WL
SEAWEEDS,True,,,,,False,,PLAY|WL
SEAWORTHY,True,,,,,False,,PLAY|WL
