word,pos,zipf,flags,theme_tags
lorry,noun,3.21,atomic=False,
lose,verb,5.08,atomic=True,
loser,noun,4.01,atomic=False,
losers,noun,3.82,atomic=True,
loses,verb,4.11,atomic=False,
losing,verb,4.85,atomic=False,
loss,noun,5.07,atomic=True,
losses,noun,4.45,atomic=False,
lost,noun,5.39,atomic=True,
lot,noun,5.61,atomic=True,
lotion,noun,3.45,atomic=False,
lotions,noun,2.65,atomic=False,
lots,noun,4.88,atomic=True,
lotte,noun,2.99,atomic=True,
lotteries,noun,2.79,atomic=False,
lottery,noun,4.0,atomic=False,
lotto,noun,3.23,atomic=False,
lotus,noun,3.62,atomic=False,
loud,adj,4.53,atomic=True,
louder,adj,3.82,atomic=False,
loudest,adj,3.21,atomic=False,
loudly,adv,3.79,atomic=False,
loudness,noun,2.68,atomic=False,
lough,noun,2.84,atomic=True,
louis,noun,4.82,atomic=True,
lounge,noun,3.92,atomic=True,
lounges,noun,2.86,atomic=True,
lounging,verb,2.88,atomic=False,
louse,noun,2.6,atomic=True,
lousy,adj,3.31,atomic=True,
louvre,noun,3.14,atomic=False,
lovable,adj,3.23,atomic=False,
love,noun,5.82,atomic=True,
loveable,adj,2.75,atomic=False,
loved,verb,5.0,atomic=True,
loveless,adj,2.73,atomic=False,
loveliest,adj,2.78,atomic=False,
lovely,noun,4.74,atomic=False,
lover,noun,4.26,atomic=True,
lovers,noun,4.15,atomic=True,
loves,noun,4.66,atomic=True,
loving,verb,4.47,atomic=False,
lovingly,adv,3.14,atomic=False,
low,noun,5.33,atomic=True,
lower,noun,5.11,atomic=False,
lowercase,noun,2.8,atomic=False,
lowered,verb,3.86,atomic=False,
lowering,noun,3.78,atomic=False,
lowers,noun,3.36,atomic=False,
lowes,verb,2.69,atomic=True,
lowest,adj,4.41,atomic=False,
lowland,noun,2.99,atomic=False,
lowlands,noun,2.91,atomic=False,
lowly,adj,3.27,atomic=False,
lows,noun,3.45,atomic=True,
lox,noun,2.65,atomic=True,
loyal,adj,4.2,atomic=False,
loyalist,noun,3.03,atomic=False,
loyalists,noun,3.16,atomic=False,
loyalties,noun,3.06,atomic=False,
loyalty,noun,4.17,atomic=False,
lube,noun,3.13,atomic=True,
lubricant,noun,3.05,atomic=False,
luce,noun,2.99,atomic=True,
lucerne,noun,2.79,atomic=True,
lucid,adj,3.27,atomic=False,
lucifer,noun,3.43,atomic=False,
luck,noun,4.91,atomic=True,
luckier,adj,2.65,atomic=False,
luckiest,adj,2.99,atomic=False,
luckily,adv,3.92,atomic=False,
lucky,adj,4.77,atomic=True,
lucrative,adj,3.56,atomic=False,
ludicrous,adj,3.34,atomic=False,
lug,noun,3.09,atomic=True,
luge,noun,2.72,atomic=True,
luger,noun,2.62,atomic=True,
luggage,noun,3.8,atomic=False,
lugs,noun,2.64,atomic=True,
lukewarm,adj,3.09,atomic=False,
lull,noun,3.08,atomic=True,
lullaby,noun,3.08,atomic=False,
lulu,noun,3.33,atomic=False,
lumbar,adj,3.09,atomic=False,
lumber,noun,3.59,atomic=False,
lumbering,noun,2.69,atomic=False,
lumen,noun,3.09,atomic=False,
luminous,adj,3.24,atomic=False,
lump,noun,3.71,atomic=True,
lumped,verb,2.85,atomic=True,
lumps,noun,3.19,atomic=True,
lumpy,adj,2.84,atomic=True,
luna,noun,3.62,atomic=False,
lunacy,noun,2.91,atomic=False,
lunar,adj,3.77,atomic=False,
lunatic,noun,3.43,atomic=False,
lunatics,noun,2.97,atomic=False,
lunch,noun,4.66,atomic=True,
luncheon,noun,3.31,atomic=False,
lunches,noun,3.41,atomic=False,
lunchtime,noun,3.33,atomic=True,
lung,noun,4.1,atomic=True,
lunge,noun,2.85,atomic=True,
lunges,noun,2.62,atomic=True,
lungs,noun,3.97,atomic=True,
lupin,noun,2.86,atomic=True,
lupus,noun,3.2,atomic=False,
lurch,noun,2.79,atomic=True,
lure,noun,3.67,atomic=True,
lured,verb,3.26,atomic=True,
lures,noun,2.94,atomic=True,
lurid,adj,2.73,atomic=True,
luring,verb,2.87,atomic=False,
lurk,verb,3.1,atomic=True,
lurking,verb,3.53,atomic=False,
lurks,verb,2.82,atomic=True,
luscious,adj,2.99,atomic=False,
lush,noun,3.55,atomic=True,
lust,noun,3.72,atomic=True,
luster,noun,2.96,atomic=False,
lustful,adj,2.66,atomic=False,
lustre,noun,2.97,atomic=False,
lustrous,adj,2.66,atomic=False,
lusty,adj,2.8,atomic=True,
lute,noun,2.87,atomic=True,
lux,noun,3.33,atomic=True,
luxe,adj,2.99,atomic=True,
luxuries,noun,3.09,atomic=False,
luxurious,adj,3.55,atomic=False,
luxury,noun,4.35,atomic=False,
lyceum,noun,2.64,atomic=True,
lye,noun,2.72,atomic=True,
lying,noun,4.67,atomic=False,
lymph,noun,3.2,atomic=True,
lymphatic,adj,2.82,atomic=False,
lymphoma,noun,3.27,atomic=False,
lynch,verb,3.94,atomic=True,
lynched,verb,2.83,atomic=True,
lynching,noun,3.06,atomic=False,
lynx,noun,3.06,atomic=True,
lyre,noun,2.61,atomic=True,
lyric,noun,3.63,atomic=True,
lyrical,adj,3.43,atomic=False,
lyrically,adv,2.81,atomic=False,
lyricism,noun,2.63,atomic=False,
lyricist,noun,2.84,atomic=False,
lyrics,noun,4.35,atomic=True,
lysine,noun,2.7,atomic=False,
mac,noun,4.45,atomic=True,
macabre,adj,2.93,atomic=True,
macaroni,noun,3.11,atomic=False,
mace,noun,3.33,atomic=True,
mach,noun,3.25,atomic=True,
machete,noun,3.15,atomic=False,
machine,noun,4.9,atomic=False,
machined,verb,2.84,atomic=False,
machinery,noun,4.02,atomic=False,
machines,noun,4.46,atomic=False,
machining,verb,3.08,atomic=False,
machinist,noun,2.75,atomic=False,
macho,noun,3.26,atomic=False,
macintosh,noun,3.1,atomic=False,
mack,noun,3.7,atomic=True,
mackerel,noun,3.08,atomic=False,
macon,noun,3.13,atomic=False,
macro,noun,3.71,atomic=True,
macron,noun,2.95,atomic=True,
macros,noun,2.87,atomic=True,
macs,noun,3.04,atomic=True,
mad,adj,4.74,atomic=True,
madam,noun,3.59,atomic=True,
madame,noun,3.8,atomic=True,
madden,verb,3.53,atomic=False,
maddening,verb,2.8,atomic=False,
made,verb,5.92,atomic=True,
madeira,noun,2.96,atomic=True,
madhouse,noun,2.69,atomic=False,
madly,adv,3.17,atomic=False,
madman,noun,3.22,atomic=False,
madmen,noun,2.65,atomic=False,
madness,noun,3.97,atomic=False,
madonna,noun,3.73,atomic=False,
madras,noun,3.38,atomic=True,
maelstrom,noun,2.69,atomic=False,
maestro,noun,3.26,atomic=False,
mafia,noun,3.83,atomic=True,
mag,noun,3.71,atomic=True,
magazine,noun,4.74,atomic=False,
magazines,noun,4.07,atomic=False,
magdalen,noun,2.67,atomic=False,
magenta,noun,3.02,atomic=False,
maggot,noun,2.78,atomic=False,
maggots,noun,2.85,atomic=False,
magi,noun,2.91,atomic=False,
magic,noun,4.76,atomic=False,
magical,adj,4.22,atomic=False,
magically,adv,3.36,atomic=False,
magician,noun,3.53,atomic=False,
magicians,noun,3.1,atomic=False,
magma,noun,3.19,atomic=False,
magnate,noun,3.04,atomic=False,
magnesium,noun,3.49,atomic=False,
magnet,noun,3.73,atomic=False,
magnetic,adj,4.17,atomic=False,
magnetism,noun,3.03,atomic=False,
magneto,noun,3.04,atomic=False,
magnets,noun,3.38,atomic=False,
magnified,verb,2.99,atomic=False,
magnify,verb,2.77,atomic=False,
magnitude,noun,4.0,atomic=False,
magnolia,noun,3.21,atomic=False,
magnum,noun,3.39,atomic=False,
magpie,noun,2.9,atomic=False,
magpies,noun,2.87,atomic=False,
mags,noun,3.05,atomic=True,
magus,noun,2.61,atomic=False,
maharaja,noun,2.71,atomic=False,
mahatma,noun,3.06,atomic=False,
mahjong,noun,2.63,atomic=True,
mahogany,noun,3.29,atomic=False,
maid,noun,3.86,atomic=True,
maiden,noun,3.82,atomic=False,
maidens,noun,2.92,atomic=False,
maids,noun,3.25,atomic=True,
mail,noun,4.72,atomic=True,
mailbox,noun,3.31,atomic=False,
mailed,verb,3.5,atomic=True,
mailer,noun,2.94,atomic=False,
mailing,noun,3.6,atomic=False,
mailman,noun,2.88,atomic=False,
mails,noun,3.62,atomic=True,
maim,verb,2.64,atomic=True,
maimed,noun,2.81,atomic=True,
main,noun,5.24,atomic=True,
mainframe,noun,2.99,atomic=False,
mainland,noun,3.95,atomic=False,
mainline,verb,3.06,atomic=False,
mainly,adv,4.6,atomic=False,
mains,noun,3.45,atomic=True,
mainstay,noun,3.06,atomic=False,
maintain,verb,4.65,atomic=False,
maintains,verb,3.96,atomic=False,
maize,noun,3.34,atomic=True,
majestic,adj,3.57,atomic=False,
majesty,noun,4.05,atomic=True,
major,noun,5.3,atomic=False,
majored,verb,2.79,atomic=False,
majoring,verb,2.96,atomic=False,
majority,noun,4.94,atomic=False,
majors,noun,3.75,atomic=False,
make,noun,6.08,atomic=True,
makeover,noun,3.47,atomic=True,
maker,noun,4.23,atomic=False,
makers,noun,4.16,atomic=False,
makes,noun,5.46,atomic=True,
makeshift,noun,3.18,atomic=True,
makeup,noun,4.39,atomic=False,
making,noun,5.54,atomic=False,
makings,noun,2.76,atomic=False,
mako,noun,2.97,atomic=True,
malacca,noun,2.84,atomic=False,
malaise,noun,2.84,atomic=True,
malaria,noun,3.65,atomic=False,
male,noun,4.89,atomic=True,
males,noun,4.21,atomic=True,
malice,noun,3.34,atomic=False,
malicious,adj,3.67,atomic=False,
malignant,adj,3.33,atomic=False,
maligned,verb,2.69,atomic=False,
mall,noun,4.29,atomic=True,
mallard,noun,2.81,atomic=False,
malleable,adj,2.82,atomic=False,
mallet,noun,3.0,atomic=False,
malls,noun,3.44,atomic=True,
malt,noun,3.41,atomic=True,
mama,noun,4.24,atomic=False,
mamas,noun,2.79,atomic=False,
mamba,noun,2.64,atomic=False,
mambo,noun,2.78,atomic=False,
mamma,noun,3.32,atomic=False,
mammal,noun,3.31,atomic=False,
mammalian,noun,3.19,atomic=False,
mammals,noun,3.7,atomic=False,
mammary,adj,2.63,atomic=False,
mammoth,noun,3.4,atomic=False,
mammoths,noun,2.61,atomic=False,
mammy,noun,2.62,atomic=False,
man,noun,5.82,atomic=True,
manage,verb,4.54,atomic=False,
managed,verb,4.76,atomic=False,
manager,noun,4.97,atomic=False,
managers,noun,4.47,atomic=False,
manages,verb,3.94,atomic=False,
managing,verb,4.4,atomic=False,
manatee,noun,2.74,atomic=False,
mandala,noun,2.78,atomic=False,
mandarin,noun,3.52,atomic=False,
mandate,noun,3.97,atomic=False,
mandated,verb,3.56,atomic=False,
mandates,noun,3.39,atomic=False,
mandating,verb,2.81,atomic=False,
mandatory,noun,4.13,atomic=False,
mandible,noun,2.75,atomic=True,
mandolin,noun,2.78,atomic=False,
mane,noun,3.33,atomic=True,
maneuver,noun,3.53,atomic=False,
maneuvers,noun,3.26,atomic=False,
manganese,noun,3.11,atomic=False,
manger,noun,2.99,atomic=True,
mangled,verb,2.94,atomic=False,
mango,noun,3.56,atomic=False,
mangoes,noun,2.79,atomic=False,
mangrove,noun,2.89,atomic=False,
mangroves,noun,2.64,atomic=False,
manhattan,noun,4.16,atomic=False,
manhole,noun,2.75,atomic=False,
manhood,noun,3.16,atomic=False,
manhunt,noun,3.03,atomic=False,
mania,noun,3.44,atomic=False,
maniac,noun,3.22,atomic=False,
maniacal,adj,2.61,atomic=False,
maniacs,noun,2.76,atomic=False,
manic,adj,3.32,atomic=False,
manicure,noun,2.99,atomic=False,
manicured,verb,2.7,atomic=False,
manifest,noun,3.68,atomic=False,
manifesto,noun,3.65,atomic=False,
manifests,noun,3.14,atomic=False,
manifold,noun,3.32,atomic=False,
manifolds,noun,2.76,atomic=False,
manila,noun,3.88,atomic=False,
mankind,noun,3.88,atomic=True,
manly,adj,3.66,atomic=False,
manna,noun,2.8,atomic=False,
manned,verb,3.47,atomic=True,
mannequin,noun,3.06,atomic=False,
manner,noun,4.55,atomic=False,
mannered,adj,3.04,atomic=False,
manners,noun,3.83,atomic=False,
manning,verb,3.86,atomic=False,
manoeuvre,noun,3.03,atomic=False,
manor,noun,3.81,atomic=True,
manors,noun,2.68,atomic=True,
manpower,noun,3.46,atomic=False,
mans,noun,3.68,atomic=True,
mansion,noun,4.02,atomic=False,
mansions,noun,3.2,atomic=False,
manta,noun,2.82,atomic=False,
mantel,noun,2.91,atomic=False,
mantis,noun,3.11,atomic=False,
mantle,noun,3.62,atomic=False,
mantra,noun,3.5,atomic=True,
mantras,noun,2.68,atomic=True,
manual,noun,4.32,atomic=False,
manually,adv,3.7,atomic=False,
manuals,noun,3.38,atomic=False,
manure,noun,3.2,atomic=False,
manus,noun,2.88,atomic=True,
many,adj,5.91,atomic=True,
map,noun,4.76,atomic=True,
maple,noun,3.86,atomic=True,
maples,noun,2.64,atomic=True,
mapped,verb,3.5,atomic=True,
mapping,noun,3.88,atomic=False,
maps,noun,4.42,atomic=True,
mar,noun,4.19,atomic=True,
marathon,noun,4.16,atomic=True,
marathons,noun,3.09,atomic=True,
marauders,noun,2.72,atomic=False,
marble,noun,3.96,atomic=False,
marbled,verb,2.66,atomic=False,
marbles,noun,3.19,atomic=False,
marc,noun,4.03,atomic=True,
marcel,noun,3.5,atomic=False,
march,noun,5.26,atomic=True,
marched,verb,3.75,atomic=True,
marchers,noun,2.69,atomic=True,
marches,noun,3.42,atomic=False,
marching,noun,3.82,atomic=False,
mare,noun,3.6,atomic=True,
mares,noun,2.99,atomic=True,
margarine,noun,2.83,atomic=False,
margarita,noun,3.3,atomic=False,
marge,noun,3.08,atomic=True,
margin,noun,4.27,atomic=False,
marginal,adj,3.71,atomic=False,
margins,noun,3.84,atomic=False,
maria,noun,4.34,atomic=True,
mariachi,noun,2.81,atomic=False,
marigold,noun,2.75,atomic=True,
marijuana,noun,4.2,atomic=False,
marina,noun,3.84,atomic=False,
marinade,noun,2.75,atomic=False,
marinated,verb,2.78,atomic=False,
marine,noun,4.53,atomic=False,
mariner,noun,3.03,atomic=True,
mariners,noun,3.57,atomic=True,
marines,noun,3.92,atomic=True,
marital,adj,3.59,atomic=False,
maritime,adj,3.96,atomic=False,
mark,noun,5.05,atomic=True,
marked,verb,4.5,atomic=True,
markedly,adv,3.29,atomic=False,
marker,noun,3.87,atomic=False,
markers,noun,3.72,atomic=False,
market,noun,5.29,atomic=False,
marketed,verb,3.64,atomic=False,
marketer,noun,2.95,atomic=False,
marketers,noun,3.36,atomic=False,
marketing,noun,4.78,atomic=False,
markets,noun,4.61,atomic=False,
marking,noun,3.95,atomic=False,
markings,noun,3.54,atomic=False,
marks,noun,4.49,atomic=True,
marksman,noun,2.88,atomic=False,
markup,noun,3.09,atomic=True,
marlin,noun,3.01,atomic=False,
marlins,noun,3.24,atomic=False,
marmalade,noun,2.89,atomic=False,
maroon,noun,3.35,atomic=False,
marooned,verb,2.64,atomic=False,
maroons,noun,2.88,atomic=False,
marquee,noun,3.18,atomic=False,
marques,noun,2.77,atomic=False,
marquess,noun,2.82,atomic=False,
marquis,noun,3.45,atomic=False,
marquise,noun,2.7,atomic=False,
marred,verb,3.09,atomic=True,
marriage,noun,4.91,atomic=False,
marriages,noun,3.9,atomic=False,
married,noun,5.03,atomic=False,
marries,verb,3.28,atomic=False,
marrow,noun,3.53,atomic=False,
marry,verb,4.4,atomic=False,
marrying,verb,3.75,atomic=False,
mars,noun,4.27,atomic=True,
marsh,noun,3.87,atomic=True,
marshal,noun,3.87,atomic=False,
marshall,noun,4.24,atomic=False,
marshalls,noun,2.62,atomic=False,
marshals,noun,3.24,atomic=False,
marshes,noun,3.15,atomic=False,
marshy,adj,2.65,atomic=True,
mart,noun,3.69,atomic=True,
marten,noun,2.66,atomic=True,
martens,noun,2.79,atomic=True,
martial,noun,4.06,atomic=False,
martian,noun,3.39,atomic=False,
martians,noun,2.64,atomic=False,
martin,noun,4.74,atomic=False,
martini,noun,3.27,atomic=False,
martinis,noun,2.6,atomic=False,
martins,noun,3.13,atomic=False,
martyr,noun,3.46,atomic=False,
martyrdom,noun,3.16,atomic=False,
martyred,verb,2.92,atomic=False,
martyrs,noun,3.4,atomic=False,
marvel,noun,4.16,atomic=False,
marvelous,adj,3.53,atomic=False,
marvels,noun,2.87,atomic=False,
mas,noun,3.53,atomic=True,
mascara,noun,3.33,atomic=False,
mascot,noun,3.62,atomic=False,
mascots,noun,2.95,atomic=False,
masculine,noun,3.71,atomic=False,
mash,noun,3.55,atomic=True,
mashed,verb,3.39,atomic=True,
masjid,noun,2.9,atomic=True,
mask,noun,4.31,atomic=True,
masked,verb,3.65,atomic=True,
masking,noun,3.13,atomic=False,
masks,noun,3.88,atomic=True,
mason,noun,4.14,atomic=False,
masonic,adj,3.14,atomic=False,
masonry,noun,3.35,atomic=False,
masons,noun,3.03,atomic=False,
masque,noun,2.62,atomic=True,
mass,noun,4.87,atomic=True,
massacre,noun,3.91,atomic=False,
massacred,verb,3.12,atomic=False,
massacres,noun,3.12,atomic=False,
massage,noun,4.01,atomic=False,
massaged,verb,2.6,atomic=False,
massages,noun,3.08,atomic=False,
massaging,verb,2.8,atomic=False,
masse,noun,3.15,atomic=True,
massed,verb,2.83,atomic=True,
masses,noun,3.94,atomic=False,
masseuse,noun,2.62,atomic=True,
massif,noun,2.6,atomic=False,
massing,verb,2.65,atomic=False,
massive,adj,4.72,atomic=False,
massively,adv,3.51,atomic=False,
mast,noun,3.52,atomic=True,
master,noun,4.93,atomic=False,
mastered,verb,3.57,atomic=False,
masterful,adj,3.06,atomic=False,
mastering,noun,3.43,atomic=False,
masters,noun,4.35,atomic=False,
mastery,noun,3.57,atomic=False,
masts,noun,2.89,atomic=True,
mat,noun,3.84,atomic=True,
matador,noun,2.77,atomic=False,
match,noun,5.13,atomic=True,
matchbox,noun,2.67,atomic=False,
matched,verb,4.01,atomic=True,
matches,noun,4.59,atomic=False,
matching,verb,4.1,atomic=False,
matchup,noun,3.4,atomic=True,
matchups,noun,2.92,atomic=True,
mate,noun,4.55,atomic=True,
mated,verb,2.92,atomic=False,
mater,noun,3.47,atomic=True,
material,noun,4.95,atomic=False,
materials,noun,4.78,atomic=False,
materiel,noun,2.8,atomic=False,
maternal,adj,3.77,atomic=False,
maternity,noun,3.66,atomic=False,
mates,noun,3.99,atomic=True,
math,noun,4.45,atomic=True,
maths,noun,3.75,atomic=True,
matinee,noun,2.82,atomic=False,
mating,noun,3.5,atomic=False,
matriarch,noun,2.71,atomic=False,
matrices,noun,3.18,atomic=False,
matrimony,noun,2.92,atomic=False,
matrix,noun,4.07,atomic=False,
matron,noun,3.01,atomic=False,
mats,noun,3.57,atomic=True,
matt,noun,4.55,atomic=True,
matte,noun,3.52,atomic=False,
matted,verb,2.75,atomic=False,
matter,noun,5.38,atomic=False,
mattered,verb,3.53,atomic=False,
matters,noun,4.72,atomic=False,
mattress,noun,3.67,atomic=False,
mature,verb,4.28,atomic=False,
matured,verb,3.37,atomic=False,
matures,verb,2.92,atomic=False,
maturing,verb,3.12,atomic=False,
maturity,noun,3.87,atomic=False,
maul,noun,2.9,atomic=True,
mauled,verb,2.83,atomic=True,
mausoleum,noun,2.94,atomic=False,
mauve,noun,2.71,atomic=True,
maven,noun,2.88,atomic=True,
maverick,noun,3.33,atomic=False,
mavericks,noun,3.22,atomic=False,
mavis,noun,2.87,atomic=True,
maw,noun,2.96,atomic=True,
max,noun,4.66,atomic=True,
maxi,noun,3.26,atomic=True,
maxim,noun,3.39,atomic=False,
maxima,noun,2.97,atomic=False,
maximal,adj,3.06,atomic=False,
maximise,verb,3.1,atomic=False,
maximize,verb,3.63,atomic=False,
maximized,verb,2.63,atomic=False,
maximizes,verb,2.61,atomic=False,
maximum,noun,4.6,atomic=False,
maxwell,noun,3.77,atomic=False,
maya,noun,3.87,atomic=True,
mayan,noun,3.11,atomic=True,
maybe,adv,5.45,atomic=True,
mayday,noun,2.91,atomic=False,
mayflower,noun,2.83,atomic=False,
mayhem,noun,3.45,atomic=False,
mayo,noun,3.72,atomic=True,
mayor,noun,4.62,atomic=False,
mayoral,adj,3.28,atomic=False,
mayors,noun,3.41,atomic=False,
mays,noun,3.03,atomic=True,
maze,noun,3.65,atomic=True,
mazes,noun,2.69,atomic=True,
mead,noun,3.43,atomic=True,
meadow,noun,3.6,atomic=False,
meadows,noun,3.6,atomic=False,
meager,adj,3.05,atomic=False,
meagre,adj,2.86,atomic=False,
meal,noun,4.48,atomic=True,
meals,noun,4.19,atomic=True,
mean,noun,5.53,atomic=True,
meander,noun,2.69,atomic=False,
meaner,adj,2.66,atomic=False,
meanest,adj,2.87,atomic=False,
meaning,noun,4.87,atomic=False,
meanings,noun,3.66,atomic=False,
means,noun,5.44,atomic=True,
meant,verb,4.94,atomic=True,
meantime,noun,4.04,atomic=False,
meanwhile,noun,4.48,atomic=False,
measles,noun,3.33,atomic=True,
measly,adj,2.79,atomic=True,
measure,noun,4.65,atomic=False,
measured,verb,4.25,atomic=False,
measures,noun,4.67,atomic=False,
measuring,noun,4.07,atomic=False,
meat,noun,4.63,atomic=True,
meatball,noun,2.87,atomic=False,
meatballs,noun,3.2,atomic=False,
meatloaf,noun,2.84,atomic=False,
meats,noun,3.48,atomic=True,
meaty,adj,3.01,atomic=True,
mecca,noun,3.38,atomic=False,
mechanic,noun,3.79,atomic=False,
mechanics,noun,4.13,atomic=False,
mechanism,noun,4.27,atomic=False,
med,noun,3.88,atomic=True,
medal,noun,4.39,atomic=True,
medalist,noun,3.22,atomic=False,
medallion,noun,3.1,atomic=False,
medallist,noun,3.08,atomic=False,
medals,noun,3.98,atomic=True,
meddle,verb,2.85,atomic=False,
meddling,noun,3.3,atomic=False,
media,noun,5.3,atomic=False,
mediaeval,adj,2.78,atomic=False,
medial,adj,3.21,atomic=False,
median,noun,4.05,atomic=False,
mediate,verb,3.13,atomic=False,
mediated,verb,3.51,atomic=False,
mediating,verb,2.82,atomic=False,
mediation,noun,3.51,atomic=False,
mediator,noun,3.29,atomic=False,
mediators,noun,2.95,atomic=False,
medic,noun,3.42,atomic=True,
medicaid,noun,3.74,atomic=False,
medical,noun,5.16,atomic=False,
medically,adv,3.44,atomic=False,
medicare,noun,3.94,atomic=False,
medicated,verb,2.93,atomic=False,
medicinal,adj,3.53,atomic=False,
medicine,noun,4.73,atomic=True,
medicines,noun,3.77,atomic=True,
medics,noun,3.14,atomic=True,
medieval,adj,4.05,atomic=False,
medina,noun,3.32,atomic=False,
mediocre,adj,3.52,atomic=False,
meditate,verb,3.26,atomic=False,
medium,noun,4.61,atomic=False,
mediums,noun,3.12,atomic=False,
medley,noun,3.28,atomic=False,
medusa,noun,3.1,atomic=True,
meek,adj,3.32,atomic=True,
meeker,adj,2.61,atomic=False,
meet,noun,5.27,atomic=True,
meeting,noun,5.15,atomic=False,
meetings,noun,4.48,atomic=False,
meets,noun,4.36,atomic=True,
megaphone,noun,2.78,atomic=False,
megawatt,noun,2.68,atomic=True,
megawatts,noun,2.78,atomic=True,
melanin,noun,2.83,atomic=True,
melanoma,noun,3.18,atomic=True,
melatonin,noun,2.96,atomic=False,
meld,noun,2.72,atomic=True,
melee,noun,3.22,atomic=True,
mellow,verb,3.32,atomic=False,
melodic,adj,3.24,atomic=False,
melodies,noun,3.47,atomic=True,
melodrama,noun,3.05,atomic=False,
melody,noun,3.81,atomic=True,
melon,noun,3.32,atomic=False,
melons,noun,2.91,atomic=False,
melt,noun,3.96,atomic=True,
meltdown,noun,3.55,atomic=False,
melted,verb,3.78,atomic=False,
melting,noun,3.8,atomic=False,
